date,index,value
2009-09-11,energy,16193.0
2009-09-11,financials,5329.4
2009-09-11,healthcare,8765.9
2009-09-11,industrials,3773.2
2009-09-11,infotech,613.6
2009-09-11,materials,11453.6
2009-09-11,telecom,1153.6
2009-09-11,utilities,4051.4
2009-09-11,realestate,2111.6
2009-09-11,aud_usd,0.8636
2009-09-11,twi,67.4
2009-09-14,world,32.5682
2009-09-14,pacific,25.4659
2009-09-14,asx200,4531.1001
2009-09-14,axvi,26.865
2009-09-14,discretionary,1526.7
2009-09-14,staples,7271.8
2009-09-14,energy,15972.5
2009-09-14,financials,5220.6
2009-09-14,healthcare,8651.7
2009-09-14,industrials,3712.9
2009-09-14,infotech,601.2
2009-09-14,materials,11288.0
2009-09-14,telecom,1131.7
2009-09-14,utilities,4022.0
2009-09-14,realestate,2116.1
2009-09-14,aud_usd,0.862
2009-09-14,twi,66.9
2009-09-15,world,32.6972
2009-09-15,pacific,25.4922
2009-09-15,asx200,4540.2998
2009-09-15,axvi,26.114
2009-09-15,discretionary,1550.7
2009-09-15,staples,7284.2
2009-09-15,energy,15994.4
2009-09-15,financials,5216.9
2009-09-15,healthcare,8707.4
2009-09-15,industrials,3720.6
2009-09-15,infotech,603.2
2009-09-15,materials,11372.8
2009-09-15,telecom,1088.7
2009-09-15,utilities,4027.2
2009-09-15,realestate,2142.3
2009-09-15,aud_usd,0.8628
2009-09-15,twi,67.2
2009-09-16,world,33.2934
2009-09-16,pacific,26.4317
2009-09-16,asx200,4650.3999
2009-09-16,axvi,23.719
2009-09-16,discretionary,1574.1
2009-09-16,staples,7377.2
2009-09-16,energy,16430.0
2009-09-16,financials,5383.8
2009-09-16,healthcare,8787.8
2009-09-16,industrials,3802.8
2009-09-16,infotech,620.6
2009-09-16,materials,11646.4
2009-09-16,telecom,1128.5
2009-09-16,utilities,4081.5
2009-09-16,realestate,2162.5
2009-09-16,aud_usd,0.8727
2009-09-16,twi,67.4
2009-09-17,world,33.1967
2009-09-17,pacific,26.182
2009-09-17,asx200,4714.8999
2009-09-17,axvi,24.421999999999997
2009-09-17,discretionary,1595.2
2009-09-17,staples,7467.9
2009-09-17,energy,16550.1
2009-09-17,financials,5458.6
2009-09-17,healthcare,8843.9
2009-09-17,industrials,3878.5
2009-09-17,infotech,637.8
2009-09-17,materials,11807.5
2009-09-17,telecom,1136.4
2009-09-17,utilities,4144.5
2009-09-17,realestate,2211.8
2009-09-17,aud_usd,0.8717
2009-09-17,twi,68.0
2009-09-18,world,33.237
2009-09-18,pacific,26.0966
2009-09-18,asx200,4693.2002
2009-09-18,axvi,24.816999999999997
2009-09-18,discretionary,1583.8
2009-09-18,staples,7442.7
2009-09-18,energy,16516.2
2009-09-18,financials,5476.7
2009-09-18,healthcare,8778.9
2009-09-18,industrials,3854.3
2009-09-18,infotech,623.3
2009-09-18,materials,11593.9
2009-09-18,telecom,1130.9
2009-09-18,utilities,4166.3
2009-09-18,aud_usd,0.8669
2009-09-18,twi,67.6
2009-09-21,world,32.955
2009-09-21,pacific,25.847
2009-09-21,asx200,4677.3999
2009-09-21,axvi,24.299
2009-09-21,discretionary,1585.1
2009-09-21,staples,7439.5
2009-09-21,energy,16537.7
2009-09-21,financials,5454.7
2009-09-21,healthcare,8812.1
2009-09-21,industrials,3889.9
2009-09-21,infotech,626.3
2009-09-21,materials,11446.1
2009-09-21,telecom,1144.9
2009-09-21,utilities,4166.6
2009-09-21,realestate,2212.9
2009-09-21,aud_usd,0.8626
2009-09-21,twi,67.3
2009-09-22,world,33.3418
2009-09-22,pacific,26.3791
2009-09-22,asx200,4663.7002
2009-09-22,axvi,23.354
2009-09-22,discretionary,1582.4
2009-09-22,staples,7429.6
2009-09-22,energy,16305.9
2009-09-22,financials,5460.0
2009-09-22,healthcare,8778.0
2009-09-22,industrials,3882.1
2009-09-22,infotech,646.0
2009-09-22,materials,11415.6
2009-09-22,telecom,1138.1
2009-09-22,utilities,4152.8
2009-09-22,realestate,2178.3
2009-09-22,aud_usd,0.8733
2009-09-22,twi,67.6
2009-09-23,world,32.955
2009-09-23,pacific,26.2412
2009-09-23,asx200,4734.1001
2009-09-23,axvi,22.694000000000003
2009-09-23,discretionary,1606.1
2009-09-23,staples,7532.1
2009-09-23,energy,16698.9
2009-09-23,financials,5568.7
2009-09-23,healthcare,8787.2
2009-09-23,industrials,3925.8
2009-09-23,infotech,657.9
2009-09-23,materials,11578.5
2009-09-23,telecom,1136.6
2009-09-23,utilities,4238.4
2009-09-23,realestate,2190.5
2009-09-23,aud_usd,0.8675
2009-09-23,twi,67.8
2009-09-24,world,32.6005
2009-09-24,pacific,25.8601
2009-09-24,asx200,4701.2002
2009-09-24,axvi,23.831999999999997
2009-09-24,discretionary,1590.5
2009-09-24,staples,7507.9
2009-09-24,energy,16450.9
2009-09-24,financials,5550.7
2009-09-24,healthcare,8802.2
2009-09-24,industrials,3890.9
2009-09-24,infotech,653.4
2009-09-24,materials,11430.3
2009-09-24,telecom,1123.8
2009-09-24,utilities,4206.9
2009-09-24,realestate,2188.1
2009-09-24,aud_usd,0.8654
2009-09-24,twi,67.7
2009-09-25,world,32.4313
2009-09-25,pacific,26.0178
2009-09-25,asx200,4713.2998
2009-09-25,axvi,23.169
2009-09-25,discretionary,1602.8
2009-09-25,staples,7512.1
2009-09-25,energy,16472.8
2009-09-25,financials,5635.0
2009-09-25,healthcare,8753.7
2009-09-25,industrials,3860.3
2009-09-25,infotech,655.6
2009-09-25,materials,11327.7
2009-09-25,telecom,1130.2
2009-09-25,utilities,4172.5
2009-09-25,realestate,2172.4
2009-09-25,aud_usd,0.8679
2009-09-25,twi,67.5
2009-09-28,world,32.8503
2009-09-28,pacific,26.366
2009-09-28,asx200,4677.3999
2009-09-28,axvi,23.901
2009-09-28,discretionary,1584.9
2009-09-28,staples,7421.7
2009-09-28,energy,16251.1
2009-09-28,financials,5640.5
2009-09-28,healthcare,8638.2
2009-09-28,industrials,3812.1
2009-09-28,infotech,632.4
2009-09-28,materials,11111.7
2009-09-28,telecom,1124.7
2009-09-28,utilities,4162.7
2009-09-28,realestate,2189.3
2009-09-28,aud_usd,0.8725
2009-09-28,twi,67.0
2009-09-29,world,32.8744
2009-09-29,pacific,26.4186
2009-09-29,asx200,4753.1001
2009-09-29,axvi,23.24
2009-09-29,discretionary,1603.2
2009-09-29,staples,7495.6
2009-09-29,energy,16415.6
2009-09-29,financials,5749.5
2009-09-29,healthcare,8750.4
2009-09-29,industrials,3885.1
2009-09-29,infotech,655.2
2009-09-29,materials,11289.7
2009-09-29,telecom,1132.9
2009-09-29,utilities,4178.4
2009-09-29,realestate,2237.6
2009-09-29,aud_usd,0.8711
2009-09-29,twi,68.0
2009-09-30,world,32.8341
2009-09-30,pacific,26.6288
2009-09-30,asx200,4743.6001
2009-09-30,axvi,23.136
2009-09-30,discretionary,1631.0
2009-09-30,staples,7466.6
2009-09-30,energy,16525.3
2009-09-30,financials,5718.1
2009-09-30,healthcare,8745.0
2009-09-30,industrials,3865.2
2009-09-30,infotech,654.1
2009-09-30,materials,11233.4
2009-09-30,telecom,1136.9
2009-09-30,utilities,4178.6
2009-09-30,realestate,2252.6
2009-09-30,aud_usd,0.8835
2009-09-30,twi,68.2
2009-10-01,world,31.98
2009-10-01,pacific,25.7615
2009-10-01,asx200,4701.1001
2009-10-01,axvi,23.978
2009-10-01,discretionary,1613.8
2009-10-01,staples,7431.0
2009-10-01,energy,16514.2
2009-10-01,financials,5634.2
2009-10-01,healthcare,8724.3
2009-10-01,industrials,3856.9
2009-10-01,infotech,636.5
2009-10-01,materials,11157.2
2009-10-01,telecom,1142.0
2009-10-01,utilities,4174.2
2009-10-01,realestate,2214.8
2009-10-01,aud_usd,0.8694
2009-10-01,twi,68.2
2009-10-01,prime,7.62
2009-10-02,world,31.7222
2009-10-02,pacific,25.3673
2009-10-02,asx200,4601.7002
2009-10-02,axvi,25.252
2009-10-02,discretionary,1586.7
2009-10-02,staples,7334.4
2009-10-02,energy,16160.5
2009-10-02,financials,5511.7
2009-10-02,healthcare,8654.4
2009-10-02,industrials,3779.1
2009-10-02,infotech,633.4
2009-10-02,materials,10850.9
2009-10-02,telecom,1120.4
2009-10-02,utilities,4130.2
2009-10-02,realestate,2165.3
2009-10-02,aud_usd,0.8647
2009-10-02,twi,67.4
2009-10-05,world,32.2298
2009-10-05,pacific,25.8995
2009-10-05,asx200,4573.2998
2009-10-05,axvi,26.054000000000002
2009-10-05,discretionary,1585.8
2009-10-05,staples,7346.7
2009-10-05,energy,16136.7
2009-10-05,financials,5425.2
2009-10-05,healthcare,8627.5
2009-10-05,industrials,3736.2
2009-10-05,infotech,643.4
2009-10-05,materials,10865.5
2009-10-05,telecom,1126.6
2009-10-05,utilities,4133.8
2009-10-05,realestate,2147.8
2009-10-05,aud_usd,0.8777
2009-10-06,world,32.7777
2009-10-06,pacific,26.2937
2009-10-06,asx200,4591.6001
2009-10-06,axvi,24.936999999999998
2009-10-06,discretionary,1569.5
2009-10-06,staples,7371.3
2009-10-06,energy,16225.3
2009-10-06,financials,5452.8
2009-10-06,healthcare,8554.5
2009-10-06,industrials,3744.3
2009-10-06,infotech,643.5
2009-10-06,materials,10955.8
2009-10-06,telecom,1125.9
2009-10-06,utilities,4134.9
2009-10-06,realestate,2157.0
2009-10-06,aud_usd,0.8906
2009-10-06,twi,68.2
2009-10-07,world,32.8825
2009-10-07,pacific,26.6288
2009-10-07,asx200,4695.7002
2009-10-07,axvi,23.531
2009-10-07,discretionary,1579.2
2009-10-07,staples,7413.9
2009-10-07,energy,16463.3
2009-10-07,financials,5596.8
2009-10-07,healthcare,8544.5
2009-10-07,industrials,3777.8
2009-10-07,infotech,642.2
2009-10-07,materials,11384.2
2009-10-07,telecom,1129.1
2009-10-07,utilities,4163.5
2009-10-07,realestate,2222.4
2009-10-07,aud_usd,0.8902
2009-10-07,twi,68.6
2009-10-08,world,33.3095
2009-10-08,pacific,27.3909
2009-10-08,asx200,4768.6001
2009-10-08,axvi,23.48
2009-10-08,discretionary,1609.5
2009-10-08,staples,7464.5
2009-10-08,energy,16504.7
2009-10-08,financials,5767.7
2009-10-08,healthcare,8604.4
2009-10-08,industrials,3810.6
2009-10-08,infotech,651.4
2009-10-08,materials,11484.9
2009-10-08,telecom,1121.2
2009-10-08,utilities,4207.9
2009-10-08,realestate,2241.1
2009-10-08,aud_usd,0.9069
2009-10-08,twi,69.2
2009-10-09,world,33.3498
2009-10-09,pacific,27.3384
2009-10-09,asx200,4752.8999
2009-10-09,axvi,23.329
2009-10-09,discretionary,1604.7
2009-10-09,staples,7429.3
2009-10-09,energy,16417.2
2009-10-09,financials,5778.4
2009-10-09,healthcare,8413.6
2009-10-09,industrials,3843.5
2009-10-09,infotech,652.9
2009-10-09,materials,11441.0
2009-10-09,telecom,1097.0
2009-10-09,utilities,4195.3
2009-10-09,realestate,2204.7
2009-10-09,aud_usd,0.9035
2009-10-09,twi,69.6
2009-10-12,world,33.3418
2009-10-12,pacific,27.3187
2009-10-12,asx200,4739.7998
2009-10-12,axvi,23.804000000000002
2009-10-12,discretionary,1618.0
2009-10-12,staples,7475.1
2009-10-12,energy,16483.6
2009-10-12,financials,5714.4
2009-10-12,healthcare,8431.3
2009-10-12,industrials,3849.9
2009-10-12,infotech,647.0
2009-10-12,materials,11446.6
2009-10-12,telecom,1109.0
2009-10-12,utilities,4252.9
2009-10-12,realestate,2180.2
2009-10-12,aud_usd,0.907
2009-10-12,twi,69.7
2009-10-13,world,33.3659
2009-10-13,pacific,27.2792
2009-10-13,asx200,4785.7002
2009-10-13,axvi,22.706
2009-10-13,discretionary,1635.2
2009-10-13,staples,7437.2
2009-10-13,energy,16572.3
2009-10-13,financials,5799.9
2009-10-13,healthcare,8408.0
2009-10-13,industrials,3880.7
2009-10-13,infotech,646.1
2009-10-13,materials,11597.7
2009-10-13,telecom,1106.4
2009-10-13,utilities,4253.2
2009-10-13,realestate,2196.5
2009-10-13,aud_usd,0.9086
2009-10-13,twi,69.9
2009-10-14,world,34.0508
2009-10-14,pacific,28.1202
2009-10-14,asx200,4831.1001
2009-10-14,axvi,21.177
2009-10-14,discretionary,1646.8
2009-10-14,staples,7520.1
2009-10-14,energy,16834.5
2009-10-14,financials,5875.3
2009-10-14,healthcare,8449.8
2009-10-14,industrials,3891.2
2009-10-14,infotech,651.5
2009-10-14,materials,11707.5
2009-10-14,telecom,1098.1
2009-10-14,utilities,4273.8
2009-10-14,realestate,2200.4
2009-10-14,aud_usd,0.9155
2009-10-14,twi,70.1
2009-10-15,world,34.1797
2009-10-15,pacific,28.2451
2009-10-15,asx200,4859.8999
2009-10-15,axvi,21.36
2009-10-15,discretionary,1658.9
2009-10-15,staples,7517.2
2009-10-15,energy,16907.8
2009-10-15,financials,5904.3
2009-10-15,healthcare,8502.9
2009-10-15,industrials,3932.0
2009-10-15,infotech,656.7
2009-10-15,materials,11829.9
2009-10-15,telecom,1087.1
2009-10-15,utilities,4264.8
2009-10-15,realestate,2224.7
2009-10-15,aud_usd,0.9206
2009-10-15,twi,70.6
2009-10-16,world,33.8655
2009-10-16,pacific,27.8508
2009-10-16,asx200,4836.3999
2009-10-16,axvi,21.67
2009-10-16,discretionary,1651.5
2009-10-16,staples,7486.4
2009-10-16,energy,16865.0
2009-10-16,financials,5854.7
2009-10-16,healthcare,8503.6
2009-10-16,industrials,3891.7
2009-10-16,infotech,653.5
2009-10-16,materials,11819.9
2009-10-16,telecom,1080.4
2009-10-16,utilities,4284.3
2009-10-16,realestate,2218.2
2009-10-16,aud_usd,0.9161
2009-10-16,twi,70.9
2009-10-19,world,34.2361
2009-10-19,pacific,28.3239
2009-10-19,asx200,4792.7998
2009-10-19,axvi,22.833000000000002
2009-10-19,discretionary,1641.6
2009-10-19,staples,7564.4
2009-10-19,energy,16717.6
2009-10-19,financials,5735.9
2009-10-19,healthcare,8450.7
2009-10-19,industrials,3875.7
2009-10-19,infotech,646.6
2009-10-19,materials,11760.3
2009-10-19,telecom,1083.9
2009-10-19,utilities,4281.6
2009-10-19,realestate,2208.5
2009-10-19,aud_usd,0.9285
2009-10-19,twi,70.7
2009-10-20,world,34.0186
2009-10-20,pacific,28.1859
2009-10-20,asx200,4846.2002
2009-10-20,axvi,22.345
2009-10-20,discretionary,1649.1
2009-10-20,staples,7586.6
2009-10-20,energy,16760.4
2009-10-20,financials,5789.0
2009-10-20,healthcare,8473.1
2009-10-20,industrials,3920.0
2009-10-20,infotech,641.2
2009-10-20,materials,12008.7
2009-10-20,telecom,1084.9
2009-10-20,utilities,4325.8
2009-10-20,realestate,2261.1
2009-10-20,aud_usd,0.9235
2009-10-20,twi,71.2
2009-10-21,world,33.8655
2009-10-21,pacific,28.1728
2009-10-21,asx200,4838.6001
2009-10-21,axvi,22.074
2009-10-21,discretionary,1658.0
2009-10-21,staples,7551.0
2009-10-21,energy,16843.9
2009-10-21,financials,5766.8
2009-10-21,healthcare,8490.5
2009-10-21,industrials,3938.1
2009-10-21,infotech,641.1
2009-10-21,materials,11962.9
2009-10-21,telecom,1104.9
2009-10-21,utilities,4328.7
2009-10-21,realestate,2247.2
2009-10-21,aud_usd,0.9264
2009-10-21,twi,71.0
2009-10-22,world,34.212
2009-10-22,pacific,28.4027
2009-10-22,asx200,4812.7998
2009-10-22,axvi,22.541
2009-10-22,discretionary,1640.9
2009-10-22,staples,7508.9
2009-10-22,energy,16746.4
2009-10-22,financials,5738.1
2009-10-22,healthcare,8536.7
2009-10-22,industrials,3928.0
2009-10-22,infotech,632.1
2009-10-22,materials,11900.1
2009-10-22,telecom,1105.2
2009-10-22,utilities,4334.3
2009-10-22,realestate,2207.4
2009-10-22,aud_usd,0.9263
2009-10-22,twi,71.2
2009-10-23,world,33.6238
2009-10-23,pacific,28.1071
2009-10-23,asx200,4859.3999
2009-10-23,axvi,22.035
2009-10-23,discretionary,1655.1
2009-10-23,staples,7681.6
2009-10-23,energy,16589.6
2009-10-23,financials,5839.5
2009-10-23,healthcare,8516.8
2009-10-23,industrials,3932.5
2009-10-23,infotech,630.8
2009-10-23,materials,12015.8
2009-10-23,telecom,1102.6
2009-10-23,utilities,4328.0
2009-10-23,realestate,2197.7
2009-10-23,aud_usd,0.9221
2009-10-23,twi,71.4
2009-10-26,world,33.2531
2009-10-26,pacific,27.8246
2009-10-26,asx200,4830.2998
2009-10-26,axvi,22.808000000000003
2009-10-26,discretionary,1646.0
2009-10-26,staples,7682.2
2009-10-26,energy,16434.9
2009-10-26,financials,5824.2
2009-10-26,healthcare,8445.1
2009-10-26,industrials,3887.6
2009-10-26,infotech,636.9
2009-10-26,materials,11892.2
2009-10-26,telecom,1102.8
2009-10-26,utilities,4325.8
2009-10-26,realestate,2170.5
2009-10-26,aud_usd,0.9163
2009-10-26,twi,71.2
2009-10-27,world,33.092
2009-10-27,pacific,27.4566
2009-10-27,asx200,4753.5
2009-10-27,axvi,23.57
2009-10-27,discretionary,1629.5
2009-10-27,staples,7610.3
2009-10-27,energy,16007.4
2009-10-27,financials,5766.2
2009-10-27,healthcare,8365.1
2009-10-27,industrials,3824.3
2009-10-27,infotech,627.6
2009-10-27,materials,11601.4
2009-10-27,telecom,1116.9
2009-10-27,utilities,4243.7
2009-10-27,realestate,2089.2
2009-10-27,aud_usd,0.9163
2009-10-27,twi,71.1
2009-10-28,world,32.1331
2009-10-28,pacific,26.3923
2009-10-28,asx200,4685.1001
2009-10-28,axvi,24.566999999999997
2009-10-28,discretionary,1603.5
2009-10-28,staples,7587.0
2009-10-28,energy,15852.4
2009-10-28,financials,5621.2
2009-10-28,healthcare,8421.2
2009-10-28,industrials,3776.2
2009-10-28,infotech,625.0
2009-10-28,materials,11446.0
2009-10-28,telecom,1135.0
2009-10-28,utilities,4206.7
2009-10-28,realestate,2066.5
2009-10-28,aud_usd,0.8985
2009-10-28,twi,70.3
2009-10-29,world,33.092
2009-10-29,pacific,27.0296
2009-10-29,asx200,4574.7002
2009-10-29,axvi,27.255
2009-10-29,discretionary,1571.5
2009-10-29,staples,7568.1
2009-10-29,energy,15397.5
2009-10-29,financials,5476.0
2009-10-29,healthcare,8466.9
2009-10-29,industrials,3714.3
2009-10-29,infotech,622.3
2009-10-29,materials,11055.1
2009-10-29,telecom,1140.0
2009-10-29,utilities,4198.0
2009-10-29,realestate,1978.5
2009-10-29,aud_usd,0.9158
2009-10-29,twi,69.6
2009-10-30,world,31.9478
2009-10-30,pacific,26.0112
2009-10-30,asx200,4643.2002
2009-10-30,axvi,25.359
2009-10-30,discretionary,1580.3
2009-10-30,staples,7572.0
2009-10-30,energy,15644.2
2009-10-30,financials,5566.6
2009-10-30,healthcare,8386.0
2009-10-30,industrials,3806.1
2009-10-30,infotech,636.0
2009-10-30,materials,11252.4
2009-10-30,telecom,1141.3
2009-10-30,utilities,4203.8
2009-10-30,realestate,2047.7
2009-10-30,aud_usd,0.9001
2009-10-30,twi,70.7
2009-11-01,prime,7.62
2009-11-02,world,32.3023
2009-11-02,pacific,26.366
2009-11-02,asx200,4540.3999
2009-11-02,axvi,28.044
2009-11-02,discretionary,1540.8
2009-11-02,staples,7423.2
2009-11-02,energy,15508.4
2009-11-02,financials,5407.9
2009-11-02,healthcare,8262.3
2009-11-02,industrials,3683.5
2009-11-02,infotech,605.5
2009-11-02,materials,11027.8
2009-11-02,telecom,1116.1
2009-11-02,utilities,4162.2
2009-11-02,realestate,2034.8
2009-11-02,aud_usd,0.9039
2009-11-02,twi,69.8
2009-11-03,world,32.262
2009-11-03,pacific,26.2149
2009-11-03,asx200,4531.5
2009-11-03,axvi,28.281
2009-11-03,discretionary,1542.4
2009-11-03,staples,7375.4
2009-11-03,energy,15437.3
2009-11-03,financials,5375.5
2009-11-03,healthcare,8266.2
2009-11-03,industrials,3693.3
2009-11-03,infotech,618.7
2009-11-03,materials,11069.9
2009-11-03,telecom,1108.6
2009-11-03,utilities,4186.8
2009-11-03,realestate,2033.0
2009-11-03,aud_usd,0.9023
2009-11-03,twi,69.7
2009-11-04,world,32.6891
2009-11-04,pacific,26.4317
2009-11-04,asx200,4540.1001
2009-11-04,axvi,27.874000000000002
2009-11-04,discretionary,1553.3
2009-11-04,staples,7326.1
2009-11-04,energy,15425.3
2009-11-04,financials,5397.9
2009-11-04,healthcare,8233.0
2009-11-04,industrials,3689.1
2009-11-04,infotech,604.5
2009-11-04,materials,11161.7
2009-11-04,telecom,1113.2
2009-11-04,utilities,4158.6
2009-11-04,realestate,2005.7
2009-11-04,aud_usd,0.9104
2009-11-04,twi,69.8
2009-11-05,world,33.1967
2009-11-05,pacific,26.6814
2009-11-05,asx200,4508.0
2009-11-05,axvi,28.595
2009-11-05,discretionary,1551.0
2009-11-05,staples,7230.2
2009-11-05,energy,15437.3
2009-11-05,financials,5383.4
2009-11-05,healthcare,8255.8
2009-11-05,industrials,3709.0
2009-11-05,infotech,600.8
2009-11-05,materials,11009.1
2009-11-05,telecom,1091.2
2009-11-05,utilities,4079.6
2009-11-05,realestate,1970.9
2009-11-05,aud_usd,0.9099
2009-11-05,twi,69.9
2009-11-06,world,33.2612
2009-11-06,pacific,26.977
2009-11-06,asx200,4594.0
2009-11-06,axvi,25.863000000000003
2009-11-06,discretionary,1563.2
2009-11-06,staples,7276.4
2009-11-06,energy,15677.9
2009-11-06,financials,5498.5
2009-11-06,healthcare,8302.3
2009-11-06,industrials,3798.7
2009-11-06,infotech,605.2
2009-11-06,materials,11280.6
2009-11-06,telecom,1102.8
2009-11-06,utilities,4107.6
2009-11-06,realestate,2017.8
2009-11-06,aud_usd,0.9179
2009-11-06,twi,70.4
2009-11-09,world,34.1636
2009-11-09,pacific,28.0939
2009-11-09,asx200,4674.8999
2009-11-09,axvi,25.191
2009-11-09,discretionary,1602.1
2009-11-09,staples,7360.9
2009-11-09,energy,15888.6
2009-11-09,financials,5625.1
2009-11-09,healthcare,8368.6
2009-11-09,industrials,3881.4
2009-11-09,infotech,618.0
2009-11-09,materials,11455.6
2009-11-09,telecom,1111.9
2009-11-09,utilities,4182.5
2009-11-09,realestate,2037.1
2009-11-09,aud_usd,0.9294
2009-11-09,twi,71.1
2009-11-10,world,34.0669
2009-11-10,pacific,28.0151
2009-11-10,asx200,4733.6001
2009-11-10,axvi,23.631
2009-11-10,discretionary,1614.3
2009-11-10,staples,7472.6
2009-11-10,energy,16123.4
2009-11-10,financials,5691.0
2009-11-10,healthcare,8421.9
2009-11-10,industrials,3915.2
2009-11-10,infotech,630.8
2009-11-10,materials,11671.1
2009-11-10,telecom,1120.5
2009-11-10,utilities,4179.4
2009-11-10,realestate,2045.0
2009-11-10,aud_usd,0.9305
2009-11-10,twi,71.1
2009-11-11,world,34.2039
2009-11-11,pacific,28.2122
2009-11-11,asx200,4757.0
2009-11-11,axvi,23.230999999999998
2009-11-11,discretionary,1626.1
2009-11-11,staples,7497.1
2009-11-11,energy,16147.5
2009-11-11,financials,5676.0
2009-11-11,healthcare,8482.6
2009-11-11,industrials,3909.5
2009-11-11,infotech,633.1
2009-11-11,materials,11789.0
2009-11-11,telecom,1122.3
2009-11-11,utilities,4227.1
2009-11-11,realestate,2126.0
2009-11-11,aud_usd,0.9297
2009-11-11,twi,71.2
2009-11-12,world,33.7446
2009-11-12,pacific,27.68
2009-11-12,asx200,4747.8999
2009-11-12,axvi,23.399
2009-11-12,discretionary,1620.6
2009-11-12,staples,7455.3
2009-11-12,energy,15966.4
2009-11-12,financials,5643.7
2009-11-12,healthcare,8442.8
2009-11-12,industrials,3906.6
2009-11-12,infotech,641.6
2009-11-12,materials,11883.1
2009-11-12,telecom,1126.9
2009-11-12,utilities,4147.3
2009-11-12,realestate,2113.9
2009-11-12,aud_usd,0.9231
2009-11-12,twi,71.6
2009-11-13,world,34.083
2009-11-13,pacific,28.0545
2009-11-13,asx200,4706.3999
2009-11-13,axvi,23.32
2009-11-13,discretionary,1619.7
2009-11-13,staples,7492.0
2009-11-13,energy,15858.7
2009-11-13,financials,5563.7
2009-11-13,healthcare,8428.9
2009-11-13,industrials,3879.2
2009-11-13,infotech,643.1
2009-11-13,materials,11735.8
2009-11-13,telecom,1132.9
