"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 13, 2011","645.96","646.00","649.00","642.00","2.98M","0.51%"
"Jan 12, 2011","642.69","643.60","645.80","639.10","3.33M","-0.33%"
"Jan 11, 2011","644.85","639.30","646.00","638.40","1.13M","0.93%"
"Jan 10, 2011","638.91","642.50","643.30","638.00","1.32M","-1.22%"
"Jan 07, 2011","646.80","642.20","650.80","640.60","1.33M","0.73%"
"Jan 06, 2011","642.12","640.00","644.30","637.40","2.09M","0.32%"
"Jan 05, 2011","640.09","644.90","647.70","637.80","1.08M","-0.61%"
"Jan 04, 2011","644.04","646.00","648.90","640.20","1.48M","-0.10%"
"Dec 31, 2010","644.71","649.60","652.10","644.70","506.99K","-0.91%"
"Dec 30, 2010","650.60","647.80","651.10","647.70","806.20K","0.30%"
"Dec 29, 2010","648.66","648.50","652.70","645.50","754.83K","0.31%"
"Dec 24, 2010","646.66","651.00","651.70","645.70","1.24M","-0.40%"
"Dec 23, 2010","649.23","648.10","652.60","647.10","1.18M","-0.04%"
"Dec 22, 2010","649.46","650.30","652.80","648.10","1.35M","0.36%"
"Dec 21, 2010","647.10","643.90","649.20","643.00","1.47M","0.94%"
"Dec 20, 2010","641.06","653.70","654.30","641.10","-","-1.65%"
"Dec 17, 2010","651.79","650.70","654.50","647.00","1.80M","-0.04%"
"Dec 16, 2010","652.07","638.50","652.60","636.90","3.07M","1.86%"
"Dec 15, 2010","640.18","642.30","644.30","637.60","2.85M","-0.58%"
"Dec 14, 2010","643.92","637.10","646.00","635.40","2.67M","1.30%"
"Dec 13, 2010","635.64","634.80","637.80","629.90","3.18M","0.28%"
"Dec 10, 2010","633.89","630.80","636.30","629.00","4.99M","0.58%"
"Dec 09, 2010","630.22","630.20","633.70","625.10","2.48M","0.70%"
"Dec 08, 2010","625.86","621.10","629.70","621.00","2.91M","1.07%"
"Dec 07, 2010","619.24","618.00","622.30","613.40","4.98M","0.76%"
"Dec 06, 2010","614.58","621.60","622.80","614.30","1.79M","-1.33%"
"Dec 03, 2010","622.88","618.70","625.50","614.20","2.48M","1.07%"
"Dec 02, 2010","616.28","609.90","619.10","607.30","3.67M","2.38%"
"Dec 01, 2010","601.96","599.30","603.00","597.10","2.20M","-0.23%"
"Nov 30, 2010","603.32","603.90","605.40","600.10","3.26M","0.04%"
"Nov 29, 2010","603.08","600.70","604.80","595.70","4.70M","-0.06%"
"Nov 26, 2010","603.44","603.10","604.80","601.70","4.08M","-0.03%"
"Nov 25, 2010","603.65","599.60","606.20","598.80","3.91M","1.35%"
"Nov 24, 2010","595.60","600.60","600.90","592.20","4.41M","-1.46%"
"Nov 23, 2010","604.44","604.40","609.20","601.90","3.86M","-0.43%"
