"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 22, 2016","6,324.22","6,283.00","6,368.50","6,141.30","157.54M","2.98%"
"Jan 21, 2016","6,141.26","6,077.00","6,263.00","6,077.00","162.60M","1.06%"
"Jan 20, 2016","6,076.95","6,223.70","6,223.70","6,069.40","166.00M","-2.36%"
"Jan 19, 2016","6,223.71","6,131.30","6,264.70","6,124.90","112.59M","1.37%"
"Jan 18, 2016","6,139.86","6,141.20","6,219.50","6,081.50","111.85M","0.20%"
"Jan 17, 2016","6,127.70","6,106.50","6,137.80","6,081.50","19.47M","-1.48%"
"Jan 15, 2016","6,219.47","6,292.80","6,402.90","6,182.80","116.89M","0.59%"
"Jan 14, 2016","6,182.80","6,203.10","6,232.00","6,074.00","149.96M","-0.33%"
"Jan 13, 2016","6,203.07","6,223.60","6,229.80","6,113.00","148.02M","-0.33%"
"Jan 12, 2016","6,223.56","6,370.60","6,370.60","6,214.70","138.65M","-2.31%"
"Jan 11, 2016","6,370.57","6,564.00","6,564.00","6,314.00","128.77M","0.10%"
"Jan 10, 2016","6,364.20","6,463.40","6,463.40","6,361.70","25.38M","-3.04%"
"Jan 08, 2016","6,563.99","6,525.00","6,603.20","6,429.70","148.06M","0.60%"
"Jan 07, 2016","6,524.99","6,721.80","6,721.80","6,512.60","170.22M","-2.93%"
"Jan 06, 2016","6,721.75","6,894.70","6,925.10","6,673.90","133.22M","-2.51%"
"Jan 05, 2016","6,894.70","7,017.80","7,017.80","6,887.80","97.79M","-1.75%"
"Jan 04, 2016","7,017.77","7,025.20","7,123.10","6,995.90","77.86M","-0.95%"
"Jan 03, 2016","7,084.80","7,015.20","7,086.10","6,995.90","15.30M","0.85%"
"Dec 31, 2015","7,025.18","7,075.10","7,075.10","7,017.80","49.85M","-0.71%"
"Dec 30, 2015","7,075.11","7,064.20","7,104.70","7,028.20","73.65M","0.15%"
"Dec 29, 2015","7,064.18","7,075.50","7,075.50","6,958.30","61.38M","0.92%"
"Dec 28, 2015","7,000.00","7,005.50","7,007.90","6,958.30","10.72M","-1.07%"
"Dec 24, 2015","7,075.47","6,852.40","7,093.90","6,852.40","59.91M","3.26%"
"Dec 23, 2015","6,852.40","6,696.00","6,891.80","6,696.00","87.61M","2.34%"
"Dec 22, 2015","6,696.02","6,724.00","6,781.10","6,692.00","113.67M","-0.42%"
"Dec 21, 2015","6,723.96","6,686.70","6,732.70","6,623.30","115.72M","0.73%"
"Dec 20, 2015","6,674.90","6,652.50","6,712.60","6,649.80","20.56M","-0.18%"
"Dec 18, 2015","6,686.73","6,748.20","6,748.20","6,567.90","325.83M","-0.91%"
"Dec 17, 2015","6,748.24","6,681.10","6,812.70","6,678.60","196.11M","1.00%"
"Dec 16, 2015","6,681.14","6,476.00","6,692.90","6,476.00","178.55M","3.17%"
"Dec 15, 2015","6,475.99","6,539.80","6,539.80","6,460.00","150.65M","-0.98%"
"Dec 14, 2015","6,539.78","6,683.90","6,683.90","6,539.78","156.25M","-0.11%"
"Dec 13, 2015","6,547.20","6,586.10","6,586.10","6,544.40","27.57M","-2.05%"
"Dec 11, 2015","6,683.90","6,724.00","6,724.00","6,652.60","136.06M","-0.60%"
"Dec 10, 2015","6,723.95","6,679.00","6,780.80","6,671.40","146.55M","0.70%"
"Dec 09, 2015","6,677.47","6,670.10","6,738.00","6,565.90","167.66M","0.11%"
"Dec 08, 2015","6,670.11","6,907.40","6,907.40","6,659.90","165.06M","-3.44%"
"Dec 07, 2015","6,907.41","6,869.90","7,002.80","6,869.90","128.53M","-0.93%"
"Dec 06, 2015","6,972.40","6,945.40","7,002.80","6,945.40","28.69M","1.49%"
